"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/01/2020","AirNow","060731008","1","0.037","ppm","34","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/03/2020","AirNow","060731008","1","0.048","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/04/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/05/2020","AirNow","060731008","1","0.036","ppm","33","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/06/2020","AirNow","060731008","1","0.038","ppm","35","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/07/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/08/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/09/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/10/2020","AirNow","060731008","1","0.036","ppm","33","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/11/2020","AirNow","060731008","1","0.046","ppm","43","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/12/2020","AirNow","060731008","1","0.041","ppm","38","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/13/2020","AirNow","060731008","1","0.04","ppm","37","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/14/2020","AirNow","060731008","1","0.044","ppm","41","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/15/2020","AirNow","060731008","1","0.049","ppm","45","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/16/2020","AirNow","060731008","1","0.048","ppm","44","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/17/2020","AirNow","060731008","1","0.04","ppm","37","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/18/2020","AirNow","060731008","1","0.04","ppm","37","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/19/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/20/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/21/2020","AirNow","060731008","1","0.039","ppm","36","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/22/2020","AirNow","060731008","1","0.042","ppm","39","Camp Pendleton","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"04/23/2020","AirNow","060731008","1","0.05","ppm","46","Camp Pendleton","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.2170550008652","-117.396177"
"01/30/2020","AQS","060731011","1","0.022","ppm","20","La Posta Reservation","14","82.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7252260005939","-116.365203426694"
"01/01/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/02/2020","AirNow","060731014","1","0.032","ppm","30","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/03/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/04/2020","AirNow","060731014","1","0.037","ppm","34","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/05/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/06/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/08/2020","AirNow","060731014","1","0.034","ppm","31","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/09/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/10/2020","AirNow","060731014","1","0.03","ppm","28","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/11/2020","AirNow","060731014","1","0.037","ppm","34","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/12/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/13/2020","AirNow","060731014","1","0.037","ppm","34","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/14/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/15/2020","AirNow","060731014","1","0.038","ppm","35","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/16/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/17/2020","AirNow","060731014","1","0.036","ppm","33","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/18/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/19/2020","AirNow","060731014","1","0.045","ppm","42","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/20/2020","AirNow","060731014","1","0.035","ppm","32","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/22/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/23/2020","AirNow","060731014","1","0.035","ppm","32","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/24/2020","AirNow","060731014","1","0.031","ppm","29","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/25/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/26/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/27/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/28/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/29/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/30/2020","AirNow","060731014","1","0.034","ppm","31","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/31/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/01/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/02/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/03/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/04/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","22","92.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/05/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/06/2020","AirNow","060731014","1","0.045","ppm","42","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/07/2020","AirNow","060731014","1","0.05","ppm","46","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/08/2020","AirNow","060731014","1","0.054","ppm","50","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/09/2020","AirNow","060731014","1","0.047","ppm","44","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/10/2020","AirNow","060731014","1","0.038","ppm","35","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/11/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/12/2020","AirNow","060731014","1","0.045","ppm","42","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/13/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/14/2020","AirNow","060731014","1","0.05","ppm","46","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/15/2020","AirNow","060731014","1","0.052","ppm","48","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/16/2020","AirNow","060731014","1","0.054","ppm","50","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/17/2020","AirNow","060731014","1","0.05","ppm","46","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/18/2020","AirNow","060731014","1","0.054","ppm","50","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/19/2020","AirNow","060731014","1","0.046","ppm","43","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/20/2020","AirNow","060731014","1","0.048","ppm","44","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/21/2020","AirNow","060731014","1","0.044","ppm","41","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/22/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/23/2020","AirNow","060731014","1","0.044","ppm","41","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/24/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/26/2020","AirNow","060731014","1","0.046","ppm","43","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/27/2020","AirNow","060731014","1","0.038","ppm","35","Donovan","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/28/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"02/29/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/01/2020","AirNow","060731014","1","0.047","ppm","44","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/02/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/03/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","22","92.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/04/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/05/2020","AirNow","060731014","1","0.046","ppm","43","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/06/2020","AirNow","060731014","1","0.046","ppm","43","Donovan","18","75.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/07/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/08/2020","AirNow","060731014","1","0.037","ppm","34","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/09/2020","AirNow","060731014","1","0.033","ppm","31","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/10/2020","AirNow","060731014","1","0.022","ppm","20","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/11/2020","AirNow","060731014","1","0.033","ppm","31","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/12/2020","AirNow","060731014","1","0.044","ppm","41","Donovan","20","83.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/14/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/15/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/16/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/17/2020","AirNow","060731014","1","0.047","ppm","44","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/18/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/20/2020","AirNow","060731014","1","0.039","ppm","36","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/21/2020","AirNow","060731014","1","0.046","ppm","43","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/22/2020","AirNow","060731014","1","0.038","ppm","35","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/23/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/24/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/25/2020","AirNow","060731014","1","0.045","ppm","42","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/26/2020","AirNow","060731014","1","0.044","ppm","41","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/28/2020","AirNow","060731014","1","0.049","ppm","45","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"03/31/2020","AirNow","060731014","1","0.029","ppm","27","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/01/2020","AirNow","060731014","1","0.044","ppm","41","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/03/2020","AirNow","060731014","1","0.048","ppm","44","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/04/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/05/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/06/2020","AirNow","060731014","1","0.035","ppm","32","Donovan","23","96.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/08/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/09/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/10/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/11/2020","AirNow","060731014","1","0.047","ppm","44","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/12/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/13/2020","AirNow","060731014","1","0.038","ppm","35","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/14/2020","AirNow","060731014","1","0.046","ppm","43","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/15/2020","AirNow","060731014","1","0.056","ppm","54","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/16/2020","AirNow","060731014","1","0.054","ppm","50","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/18/2020","AirNow","060731014","1","0.04","ppm","37","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/19/2020","AirNow","060731014","1","0.042","ppm","39","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/20/2020","AirNow","060731014","1","0.041","ppm","38","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/21/2020","AirNow","060731014","1","0.043","ppm","40","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/22/2020","AirNow","060731014","1","0.051","ppm","47","Donovan","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"04/23/2020","AirNow","060731014","1","0.06","ppm","67","Donovan","21","88.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.5781600008565","-116.92135"
"01/01/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/02/2020","AirNow","060731016","1","0.039","ppm","36","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/03/2020","AirNow","060731016","1","0.038","ppm","35","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/04/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/05/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/06/2020","AirNow","060731016","1","0.032","ppm","30","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/07/2020","AirNow","060731016","1","0.034","ppm","31","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/08/2020","AirNow","060731016","1","0.037","ppm","34","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/09/2020","AirNow","060731016","1","0.037","ppm","34","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/10/2020","AirNow","060731016","1","0.034","ppm","31","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/11/2020","AirNow","060731016","1","0.038","ppm","35","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/12/2020","AirNow","060731016","1","0.041","ppm","38","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/13/2020","AirNow","060731016","1","0.042","ppm","39","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/14/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/15/2020","AirNow","060731016","1","0.044","ppm","41","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/16/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/17/2020","AirNow","060731016","1","0.037","ppm","34","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/18/2020","AirNow","060731016","1","0.037","ppm","34","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/19/2020","AirNow","060731016","1","0.043","ppm","40","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
"01/20/2020","AirNow","060731016","1","0.032","ppm","30","Kearny Villa Rd.","24","100.0000","44201","Ozone","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.8457090008602","-117.123964"
