report_id,date_time,injured,killed
183278,4/11/18 0:25,2,0
182933,4/11/18 0:10,1,0
182891,4/10/18 23:13,0,0
182947,4/10/18 20:35,0,0
182892,4/10/18 20:00,1,0
183260,4/10/18 19:45,0,0
182883,4/10/18 19:44,1,0
182993,4/10/18 19:05,0,0
182868,4/10/18 18:35,0,0
182888,4/10/18 17:50,0,0
182882,4/10/18 17:32,1,0
183010,4/10/18 17:19,0,0
182877,4/10/18 16:06,1,0
182923,4/10/18 15:44,3,0
183405,4/10/18 15:40,1,0
182872,4/10/18 15:00,0,0
182896,4/10/18 12:30,0,0
182986,4/10/18 12:05,1,0
182957,4/10/18 12:00,0,0
182925,4/10/18 10:41,0,0
182907,4/10/18 9:08,2,0
183100,4/10/18 8:50,0,0
184314,4/10/18 6:15,1,0
182853,4/10/18 0:52,2,0
182874,4/10/18 0:01,0,0
183177,4/9/18 23:15,0,0
183017,4/9/18 22:20,0,0
182841,4/9/18 20:50,0,0
182876,4/9/18 20:40,1,0
182840,4/9/18 19:07,2,0
182972,4/9/18 18:20,0,0
182776,4/9/18 18:18,0,0
182869,4/9/18 17:30,0,0
182845,4/9/18 16:12,1,0
182820,4/9/18 15:20,1,0
182819,4/9/18 15:15,0,0
182854,4/9/18 15:02,1,0
182879,4/9/18 13:34,1,0
182847,4/9/18 12:56,1,0
182916,4/9/18 12:34,0,0
182875,4/9/18 9:42,0,0
182838,4/9/18 7:09,3,0
182855,4/9/18 2:37,1,0
182791,4/9/18 1:20,0,0
183184,4/9/18 0:06,1,0
182822,4/8/18 20:59,0,0
182858,4/8/18 20:00,0,0
182784,4/8/18 17:00,0,0
182839,4/8/18 16:52,1,0
183147,4/8/18 15:54,1,0
182794,4/8/18 15:05,4,0
183139,4/8/18 13:40,1,0
182979,4/8/18 13:12,0,0
182895,4/8/18 12:04,0,0
182816,4/8/18 12:00,1,0
183039,4/8/18 11:00,2,0
182777,4/8/18 6:00,0,0
182880,4/8/18 2:03,0,0
182832,4/8/18 2:00,0,0
182886,4/8/18 1:27,1,0
182842,4/8/18 0:08,0,0
182817,4/8/18 0:01,0,0
182768,4/8/18 0:01,0,0
182881,4/7/18 23:07,1,0
182864,4/7/18 22:45,0,0
183140,4/7/18 21:55,2,0
182788,4/7/18 21:29,2,0
182792,4/7/18 20:45,1,0
182849,4/7/18 20:35,2,0
182834,4/7/18 20:30,0,0
182774,4/7/18 20:00,0,0
182769,4/7/18 20:00,0,0
182833,4/7/18 19:47,0,0
613,4/7/18 19:30,0,0
182859,4/7/18 19:25,0,0
182915,4/7/18 17:31,0,0
182852,4/7/18 17:00,1,0
182773,4/7/18 15:34,0,0
182804,4/7/18 15:00,1,0
182937,4/7/18 12:52,1,0
182770,4/7/18 11:41,0,0
182846,4/7/18 11:39,1,0
182793,4/7/18 10:32,0,0
182994,4/7/18 9:55,0,0
182813,4/7/18 8:57,0,0
182827,4/7/18 6:00,0,0
182807,4/7/18 1:48,0,0
182815,4/7/18 1:43,0,0
182831,4/7/18 1:30,1,0
182775,4/7/18 0:01,0,0
182801,4/6/18 21:20,0,0
183036,4/6/18 21:19,4,0
182812,4/6/18 21:00,0,0
182856,4/6/18 17:48,1,0
182795,4/6/18 17:40,1,0
182823,4/6/18 17:30,0,0
182835,4/6/18 15:36,0,0
182789,4/6/18 15:28,2,0
182799,4/6/18 14:17,1,0
182780,4/6/18 14:10,0,0
182850,4/6/18 14:00,1,0
182867,4/6/18 14:00,0,0
183053,4/6/18 13:39,1,0
182814,4/6/18 13:00,0,0
182787,4/6/18 11:50,1,0
182802,4/6/18 9:08,1,0
182803,4/6/18 8:45,1,0
182818,4/6/18 0:01,0,0
182742,4/5/18 22:41,0,0
182800,4/5/18 22:24,2,0
182825,4/5/18 21:45,0,0
1827756,4/5/18 21:35,1,0
182724,4/5/18 20:30,2,0
182764,4/5/18 18:30,0,0
183191,4/5/18 18:00,0,0
182865,4/5/18 17:32,0,0
182757,4/5/18 16:50,1,0
182961,4/5/18 16:48,0,0
182758,4/5/18 16:46,1,0
182781,4/5/18 16:30,0,0
182763,4/5/18 16:25,1,0
182811,4/5/18 16:10,0,0
182745,4/5/18 16:06,0,0
182746,4/5/18 12:00,0,0
182824,4/5/18 11:00,0,0
183386,4/5/18 9:44,2,0
182826,4/5/18 8:55,0,0
182906,4/5/18 8:36,1,0
182767,4/5/18 7:35,0,0
182766,4/5/18 7:31,1,0
182760,4/5/18 6:55,1,0
183106,4/5/18 6:30,0,0
182744,4/5/18 6:00,0,0
182796,4/5/18 5:58,1,0
183071,4/5/18 0:01,0,0
183070,4/5/18 0:01,0,0
183617,4/4/18 23:15,1,0
182779,4/4/18 22:05,0,0
182712,4/4/18 19:50,0,0
182736,4/4/18 18:24,0,0
182728,4/4/18 18:13,3,0
182873,4/4/18 18:00,1,0
182725,4/4/18 17:45,1,0
182765,4/4/18 17:38,3,0
182730,4/4/18 17:04,2,0
182798,4/4/18 16:45,1,0
182797,4/4/18 16:30,1,0
182727,4/4/18 16:25,1,0
182716,4/4/18 15:40,0,0
183090,4/4/18 15:21,1,0
182718,4/4/18 15:00,0,0
182752,4/4/18 14:50,0,0
182899,4/4/18 14:40,1,0
182851,4/4/18 14:26,2,0
182782,4/4/18 12:09,0,0
182738,4/4/18 11:52,1,0
182737,4/4/18 11:40,1,0
182786,4/4/18 11:25,1,0
182729,4/4/18 11:13,1,0
182836,4/4/18 9:20,1,0
182871,4/4/18 8:15,0,0
182884,4/4/18 8:11,1,0
182924,4/4/18 8:05,2,0
182783,4/4/18 7:59,0,0
182747,4/4/18 7:57,0,0
182837,4/4/18 7:36,2,0
182731,4/4/18 6:57,1,0
182714,4/4/18 0:15,0,0
182713,4/4/18 0:01,0,0
182778,4/4/18 0:01,0,0
182964,4/3/18 21:34,1,0
182715,4/3/18 21:15,0,0
182689,4/3/18 20:59,0,0
183019,4/3/18 20:15,1,0
182887,4/3/18 20:13,1,0
182870,4/3/18 19:00,0,0
182806,4/3/18 18:30,2,0
182905,4/3/18 18:14,1,0
182692,4/3/18 17:05,0,0
182698,4/3/18 16:28,1,0
182830,4/3/18 14:35,0,0
182829,4/3/18 14:35,0,0
182885,4/3/18 13:40,1,0
182759,4/3/18 11:08,1,0
182861,4/3/18 10:30,0,0
182862,4/3/18 1:00,0,0
182866,4/3/18 0:01,0,0
182733,4/2/18 20:40,1,0
182991,4/2/18 19:08,0,0
182687,4/2/18 16:40,0,0
182649,4/2/18 15:34,0,0
182662,4/2/18 15:25,2,0
182668,4/2/18 15:07,1,0
182909,4/2/18 12:15,0,0
182671,4/2/18 9:15,1,0
182708,4/2/18 7:54,0,0
182672,4/2/18 7:00,0,0
182670,4/2/18 6:45,0,0
182647,4/2/18 3:12,0,0
182709,4/2/18 2:00,0,0
7489,4/2/18 1:00,0,0
182676,4/2/18 0:30,0,0
182664,4/1/18 23:57,1,0
183251,4/1/18 21:55,2,0
182673,4/1/18 20:32,0,0
182696,4/1/18 20:10,3,0
182656,4/1/18 20:00,0,0
182560,4/1/18 19:53,0,0
182640,4/1/18 18:32,0,0
182932,4/1/18 18:02,2,0
182711,4/1/18 17:33,0,0
182702,4/1/18 17:18,1,0
182630,4/1/18 15:59,1,0
182704,4/1/18 15:42,1,0
182691,4/1/18 12:00,0,0
182592,4/1/18 11:06,1,0
182669,4/1/18 10:50,1,0
184543,4/1/18 9:15,2,0
182703,4/1/18 9:10,1,0
182680,4/1/18 8:48,0,0
182582,4/1/18 6:53,0,0
182828,4/1/18 4:15,0,0
182566,4/1/18 3:00,0,0
182587,4/1/18 2:00,0,0
182650,4/1/18 1:45,2,0
182575,4/1/18 1:00,0,0
182678,4/1/18 0:01,0,0
182857,4/1/18 0:01,0,0
182719,4/1/18 0:01,0,0
